"","X","artist_name","track_name","acousticness","danceability","liveness","loudness","speechiness"
"324",324,"Justin Bieber","One Life",0.301,0.371,0.111,-6.49,0.139
"325",325,"Justin Bieber","Backpack",0.152,0.543,0.206,-6.17,0.131
"326",326,"Justin Bieber","What's Hatnin'",0.0234,0.57,0.419,-3.971,0.0829
"327",327,"Justin Bieber","Swap It Out",0.0318,0.426,0.0811,-6.239,0.055
"328",328,"Justin Bieber","Memphis",0.0114,0.639,0.0752,-6.941,0.0496
"329",329,"Justin Bieber","Boyfriend - Acoustic Version",0.842,0.752,0.1,-8.966,0.0924
"330",330,"Justin Bieber","As Long As You Love Me - Acoustic Version",0.776,0.554,0.0858,-9.171,0.0351
"331",331,"Justin Bieber","Beauty And A Beat - Acoustic Version",0.734,0.69,0.13,-8.441,0.0326
"332",332,"Justin Bieber","She Don't Like The Lights - Acoustic Version",0.75,0.612,0.0921,-8.52,0.0292
"333",333,"Justin Bieber","Take You - Acoustic Version",0.788,0.57,0.17,-9.844,0.0345
"334",334,"Justin Bieber","Be Alright - Acoustic Version",0.916,0.315,0.208,-10.955,0.0347
"335",335,"Justin Bieber","All Around The World - Acoustic Version",0.621,0.591,0.214,-8.686,0.0435
"336",336,"Justin Bieber","Fall - Live",0.828,0.4,0.111,-6.821,0.0398
"337",337,"Justin Bieber","Yellow Raincoat",0.708,0.783,0.0933,-9.59,0.0328
"338",338,"Justin Bieber","I Would",0.456,0.707,0.204,-7.173,0.0881
"339",339,"Justin Bieber","Nothing Like Us - Bonus Track",0.987,0.529,0.18,-14.378,0.0428
"340",340,"Justin Bieber","Boyfriend - Acoustic Version",0.842,0.752,0.1,-8.966,0.0924
"341",341,"Justin Bieber","As Long As You Love Me - Acoustic Version",0.776,0.554,0.0858,-9.171,0.0351
"342",342,"Justin Bieber","Beauty And A Beat - Acoustic Version",0.734,0.69,0.13,-8.441,0.0326
"343",343,"Justin Bieber","She Don't Like The Lights - Acoustic Version",0.75,0.612,0.0921,-8.52,0.0292
"344",344,"Justin Bieber","Take You - Acoustic Version",0.788,0.57,0.17,-9.844,0.0345
"345",345,"Justin Bieber","Be Alright - Acoustic Version",0.916,0.315,0.208,-10.955,0.0347
"346",346,"Justin Bieber","All Around The World - Acoustic Version",0.621,0.591,0.214,-8.686,0.0435
"347",347,"Justin Bieber","Fall - Live",0.828,0.4,0.111,-6.821,0.0398
"348",348,"Justin Bieber","Yellow Raincoat",0.708,0.783,0.0933,-9.59,0.0328
"349",349,"Justin Bieber","I Would",0.456,0.707,0.204,-7.173,0.0881
"350",350,"Justin Bieber","Nothing Like Us - Bonus Track",0.987,0.529,0.18,-14.378,0.0428
"351",351,"Justin Bieber","All Around The World",0.019,0.689,0.181,-3.951,0.178
"352",352,"Justin Bieber","Boyfriend",0.0358,0.717,0.126,-6.019,0.0521
"353",353,"Justin Bieber","As Long As You Love Me",0.0807,0.571,0.361,-3.382,0.0997
"354",354,"Justin Bieber","Catching Feelings",0.354,0.327,0.35,-6.665,0.0412
"355",355,"Justin Bieber","Take You",0.00107,0.663,0.232,-6.648,0.0348
"356",356,"Justin Bieber","Right Here",0.0233,0.639,0.329,-4.966,0.042
"357",357,"Justin Bieber","Fall",0.259,0.607,0.111,-4.321,0.0411
"358",358,"Justin Bieber","Die In Your Arms",0.0309,0.568,0.213,-5.094,0.0933
"359",359,"Justin Bieber","Thought Of You",0.0094,0.697,0.105,-5.032,0.031
"360",360,"Justin Bieber","Beauty And A Beat",0.000704,0.601,0.0681,-4.87,0.0593
"361",361,"Justin Bieber","One Love",0.00276,0.688,0.0942,-7.558,0.0324
"362",362,"Justin Bieber","Be Alright",0.587,0.803,0.16,-9.026,0.0326
"363",363,"Justin Bieber","Believe",0.143,0.519,0.169,-5.71,0.113
"364",364,"Justin Bieber","Hey Girl",0.00337,0.685,0.347,-7.854,0.0444
"365",365,"Justin Bieber","All Around The World",0.019,0.689,0.181,-3.951,0.178
"366",366,"Justin Bieber","Boyfriend",0.0358,0.717,0.126,-6.019,0.0521
"367",367,"Justin Bieber","As Long As You Love Me",0.0807,0.571,0.361,-3.382,0.0997
"368",368,"Justin Bieber","Catching Feelings",0.354,0.327,0.35,-6.665,0.0412
"369",369,"Justin Bieber","Take You",0.00107,0.663,0.232,-6.648,0.0348
"370",370,"Justin Bieber","Right Here",0.0233,0.639,0.329,-4.966,0.042
"371",371,"Justin Bieber","Fall",0.259,0.607,0.111,-4.321,0.0411
"372",372,"Justin Bieber","Die In Your Arms",0.0309,0.568,0.213,-5.094,0.0933
"373",373,"Justin Bieber","Thought Of You",0.0094,0.697,0.105,-5.032,0.031
"374",374,"Justin Bieber","Beauty And A Beat",0.000704,0.601,0.0681,-4.87,0.0593
"375",375,"Justin Bieber","One Love",0.00276,0.688,0.0942,-7.558,0.0324
"376",376,"Justin Bieber","Be Alright",0.587,0.803,0.16,-9.026,0.0326
"377",377,"Justin Bieber","Believe",0.143,0.519,0.171,-5.71,0.113
"378",378,"Justin Bieber","All Around The World",0.019,0.689,0.181,-3.951,0.178
"379",379,"Justin Bieber","Boyfriend",0.0358,0.717,0.126,-6.019,0.0521
"380",380,"Justin Bieber","As Long As You Love Me",0.0807,0.571,0.361,-3.382,0.0997
"381",381,"Justin Bieber","Catching Feelings",0.354,0.327,0.35,-6.665,0.0412
"382",382,"Justin Bieber","Take You",0.00107,0.663,0.232,-6.648,0.0348
"383",383,"Justin Bieber","Right Here",0.0233,0.639,0.329,-4.966,0.042
"384",384,"Justin Bieber","Fall",0.259,0.607,0.111,-4.321,0.0411
"385",385,"Justin Bieber","Die In Your Arms",0.0309,0.568,0.213,-5.094,0.0933
"386",386,"Justin Bieber","Thought Of You",0.0094,0.697,0.105,-5.032,0.031
"387",387,"Justin Bieber","Beauty And A Beat",0.000704,0.601,0.0681,-4.87,0.0593
"388",388,"Justin Bieber","One Love",0.00276,0.688,0.0942,-7.558,0.0324
"389",389,"Justin Bieber","Be Alright",0.587,0.803,0.16,-9.026,0.0326
"390",390,"Justin Bieber","Believe",0.143,0.519,0.171,-5.71,0.113
"391",391,"Justin Bieber","All Around The World",0.019,0.689,0.181,-3.951,0.178
"392",392,"Justin Bieber","Boyfriend",0.0358,0.717,0.126,-6.019,0.0521
"393",393,"Justin Bieber","As Long As You Love Me",0.0807,0.571,0.361,-3.382,0.0997
"394",394,"Justin Bieber","Catching Feelings",0.354,0.327,0.35,-6.665,0.0412
"395",395,"Justin Bieber","Take You",0.00107,0.663,0.232,-6.648,0.0348
"396",396,"Justin Bieber","Right Here",0.0233,0.639,0.329,-4.966,0.042
"397",397,"Justin Bieber","Fall",0.259,0.607,0.111,-4.321,0.0411
"398",398,"Justin Bieber","Die In Your Arms",0.0309,0.568,0.213,-5.094,0.0933
"399",399,"Justin Bieber","Thought Of You",0.0094,0.697,0.105,-5.032,0.031
"400",400,"Justin Bieber","Beauty And A Beat",0.000704,0.601,0.0681,-4.87,0.0593
"401",401,"Justin Bieber","One Love",0.00276,0.688,0.0942,-7.558,0.0324
"402",402,"Justin Bieber","Be Alright",0.587,0.803,0.16,-9.026,0.0326
"403",403,"Justin Bieber","Believe",0.143,0.519,0.171,-5.71,0.113
"404",404,"Justin Bieber","Never Say Never",0.0181,0.739,0.295,-5.063,0.0647
"405",405,"Justin Bieber","That Should Be Me",0.0309,0.466,0.0596,-6.762,0.0318
"406",406,"Justin Bieber","Somebody To Love Remix",0.00388,0.704,0.16,-4.619,0.0283
"407",407,"Justin Bieber","Up",0.123,0.633,0.1,-4.258,0.0451
"408",408,"Justin Bieber","Overboard (Live)",0.425,0.357,0.791,-4.481,0.0699
"409",409,"Justin Bieber","Runaway Love - Kanye West Remix",0.14,0.742,0.0729,-4.364,0.0929
"410",410,"Justin Bieber","Born To Be Somebody",0.194,0.674,0.0493,-5.237,0.0293
"411",411,"Justin Bieber","Never Say Never",0.0181,0.739,0.295,-5.063,0.0647
"412",412,"Justin Bieber","That Should Be Me",0.0309,0.466,0.0596,-6.762,0.0318
"413",413,"Justin Bieber","Somebody To Love Remix",0.00388,0.704,0.16,-4.619,0.0283
"414",414,"Justin Bieber","Up",0.123,0.633,0.1,-4.258,0.0451
"415",415,"Justin Bieber","Overboard (Live)",0.425,0.357,0.791,-4.481,0.0699
"416",416,"Justin Bieber","Runaway Love - Kanye West Remix",0.14,0.742,0.0729,-4.364,0.0929
"417",417,"Justin Bieber","Born To Be Somebody",0.194,0.674,0.0493,-5.237,0.0293
"418",418,"Justin Bieber","Only Thing I Ever Get For Christmas",0.217,0.478,0.111,-8.032,0.0518
"419",419,"Justin Bieber","Mistletoe",0.498,0.658,0.0794,-9.049,0.0467
"420",420,"Justin Bieber","The Christmas Song (Chestnuts Roasting On An Open Fire)",0.45,0.265,0.102,-9.542,0.0411
"421",421,"Justin Bieber","Santa Claus Is Coming To Town",0.0272,0.647,0.292,-6.584,0.0599
"422",422,"Justin Bieber","Fa La La",0.0207,0.657,0.198,-8.606,0.0361
"423",423,"Justin Bieber","All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey",0.306,0.576,0.434,-5.318,0.064
"424",424,"Justin Bieber","Drummer Boy",0.0248,0.751,0.149,-8.32,0.0823
"425",425,"Justin Bieber","Christmas Eve",0.689,0.411,0.173,-10.54,0.0707
"426",426,"Justin Bieber","All I Want Is You",0.0461,0.564,0.109,-8.651,0.0405
"427",427,"Justin Bieber","Home This Christmas",0.271,0.539,0.112,-6.502,0.0312
"428",428,"Justin Bieber","Silent Night",0.958,0.286,0.115,-18.395,0.0404
"429",429,"Justin Bieber","Only Thing I Ever Get For Christmas",0.217,0.478,0.111,-8.032,0.0518
"430",430,"Justin Bieber","Mistletoe",0.498,0.658,0.0794,-9.049,0.0467
"431",431,"Justin Bieber","The Christmas Song (Chestnuts Roasting On An Open Fire)",0.45,0.265,0.102,-9.542,0.0411
"432",432,"Justin Bieber","Santa Claus Is Coming To Town",0.0272,0.647,0.292,-6.584,0.0599
"433",433,"Justin Bieber","Fa La La",0.0207,0.657,0.198,-8.606,0.0361
"434",434,"Justin Bieber","All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey",0.306,0.576,0.434,-5.318,0.064
"435",435,"Justin Bieber","Drummer Boy",0.0248,0.751,0.149,-8.32,0.0823
"436",436,"Justin Bieber","Christmas Eve",0.689,0.411,0.173,-10.54,0.0707
"437",437,"Justin Bieber","All I Want Is You",0.0461,0.564,0.109,-8.651,0.0405
"438",438,"Justin Bieber","Home This Christmas",0.271,0.539,0.112,-6.502,0.0312
"439",439,"Justin Bieber","Silent Night",0.958,0.286,0.115,-18.395,0.0404
"440",440,"Justin Bieber","Baby",0.0401,0.728,0.111,-5.237,0.137
"441",441,"Justin Bieber","Somebody To Love",0.00248,0.714,0.298,-5.239,0.0259
"442",442,"Justin Bieber","Stuck In The Moment",0.165,0.719,0.133,-6.353,0.0559
"443",443,"Justin Bieber","U Smile",0.504,0.705,0.116,-5.308,0.0284
"444",444,"Justin Bieber","Runaway Love",0.0825,0.754,0.177,-6.046,0.0316
"445",445,"Justin Bieber","Never Let You Go",0.00136,0.662,0.251,-4.852,0.0357
"446",446,"Justin Bieber","Overboard",0.183,0.48,0.146,-5.212,0.0541
"447",447,"Justin Bieber","Eenie Meenie",0.0525,0.718,0.0991,-4.192,0.0318
"448",448,"Justin Bieber","Up",0.0825,0.711,0.09,-4.317,0.0395
"449",449,"Justin Bieber","That Should Be Me",0.201,0.545,0.151,-5.71,0.0341
"450",450,"Justin Bieber","One Time - Acoustic Version",0.039,0.763,0.14,-6.941,0.033
"451",451,"Justin Bieber","Baby - Acoustic Version",0.117,0.814,0.0796,-6.34,0.0505
"452",452,"Justin Bieber","One Less Lonely Girl - Acoustic Version",0.0474,0.49,0.329,-7.641,0.05
"453",453,"Justin Bieber","Down To Earth - Acoustic Version",0.347,0.576,0.135,-5.634,0.0263
"454",454,"Justin Bieber","U Smile - Acoustic Version",0.296,0.778,0.136,-5.266,0.0291
"455",455,"Justin Bieber","Stuck In The Moment - Acoustic Version",0.391,0.716,0.249,-6.223,0.0287
"456",456,"Justin Bieber","Favorite Girl (Live) - Acoustic Version",0.778,0.421,0.334,-5.333,0.0406
"457",457,"Justin Bieber","That Should Be Me - Acoustic Version",0.409,0.492,0.0723,-6.371,0.0283
"458",458,"Justin Bieber","Never Say Never - Acoustic Version",0.0563,0.802,0.152,-4.047,0.0387
"459",459,"Justin Bieber","Pray - Acoustic Version",0.0864,0.542,0.105,-5.231,0.0597
"460",460,"Justin Bieber","One Time",0.0631,0.691,0.082,-2.528,0.0372
"461",461,"Justin Bieber","Favorite Girl",0.0472,0.581,0.104,-4.469,0.0435
"462",462,"Justin Bieber","Down To Earth",0.432,0.543,0.437,-4.795,0.0268
"463",463,"Justin Bieber","Bigger",0.166,0.78,0.341,-2.851,0.112
"464",464,"Justin Bieber","One Less Lonely Girl",0.159,0.58,0.274,-4.421,0.194
"465",465,"Justin Bieber","First Dance",0.0137,0.646,0.275,-7.289,0.0412
"466",466,"Justin Bieber","Love Me",0.00939,0.729,0.283,-3.319,0.0609
"467",467,"Chris Janson","Good Vibes",0.022,0.582,0.133,-2.771,0.0451
"468",468,"Chris Janson","Check",0.203,0.515,0.249,-2.451,0.0542
"469",469,"Chris Janson","Done",0.34,0.565,0.0726,-3.379,0.0335
"470",470,"Chris Janson","Normal People",0.0933,0.503,0.0675,-3.783,0.103
"471",471,"Chris Janson","Say About Me",0.0922,0.665,0.258,-3.254,0.0604
"472",472,"Chris Janson","Waitin' on 5",0.074,0.537,0.188,-2.967,0.0462
"473",473,"Chris Janson","Hawaii on Me",0.628,0.733,0.105,-7.84,0.0269
"474",474,"Chris Janson","Mine Does",0.000873,0.604,0.082,-2.595,0.0481
"475",475,"Chris Janson","God's Gotta Be a Good Ole Boy",0.0452,0.633,0.0891,-3.661,0.0396
"476",476,"Chris Janson","Real Friends (feat. Blake Shelton)",0.0696,0.543,0.104,-3.177,0.0698
"477",477,"Chris Janson","Everybody's Going Through Something",0.186,0.474,0.102,-2.237,0.042
"478",478,"Chris Janson","Beer Me",0.00291,0.539,0.0946,-4.028,0.0396
"479",479,"Chris Janson","Country USA",0.0134,0.614,0.246,-2.914,0.0376
"480",480,"Chris Janson","Say About Me (feat. Offset)",0.0809,0.692,0.322,-3.363,0.0549
"481",481,"Chris Janson","Who's Your Farmer",0.0108,0.617,0.15,-3.692,0.0428
"482",482,"Chris Janson","Everybody",0.0142,0.644,0.286,-5.747,0.0287
"483",483,"Chris Janson","Name on It",0.0325,0.61,0.344,-4.899,0.0275
"484",484,"Chris Janson","Eyes for Nobody",0.00493,0.554,0.133,-4.952,0.0312
"485",485,"Chris Janson","Fix a Drink",0.0297,0.563,0.352,-5.013,0.0857
"486",486,"Chris Janson","Out There",0.0364,0.53,0.142,-5.233,0.0339
"487",487,"Chris Janson","Little Bit of Both",0.0454,0.555,0.0706,-4.174,0.0893
"488",488,"Chris Janson","Our World",0.00488,0.658,0.27,-3.898,0.0407
"489",489,"Chris Janson","Bein' a Dad",0.544,0.68,0.0897,-9.005,0.0283
"490",490,"Chris Janson","When You Like Me",0.00115,0.518,0.121,-4.256,0.033
"491",491,"Chris Janson","Redneck Life",0.00112,0.507,0.226,-4.391,0.0934
"492",492,"Chris Janson","Drunk Girl",0.794,0.485,0.122,-8.431,0.0409
"493",493,"Chris Janson","Buy Me a Boat",0.319,0.574,0.11,-6.663,0.0507
"494",494,"Chris Janson","Power of Positive Drinkin'",0.253,0.587,0.313,-4.893,0.0733
"495",495,"Chris Janson","Under the Sun",0.415,0.502,0.276,-6.321,0.0333
"496",496,"Chris Janson","Holdin' Her",0.426,0.3,0.0939,-5.126,0.0316
"497",497,"Chris Janson","Messin' with Jesus (with Tim McGraw)",0.109,0.54,0.329,-3.851,0.0499
"498",498,"Chris Janson","Right in the Middle",0.0306,0.408,0.298,-2.797,0.115
"499",499,"Chris Janson","Save a Little Sugar",0.11,0.58,0.0815,-4.37,0.0499
"500",500,"Chris Janson","Back in My Drinkin' Days",0.0722,0.677,0.326,-3.659,0.0424
"501",501,"Chris Janson","Where You Come In",0.65,0.542,0.0804,-5.984,0.0263
"502",502,"Chris Janson","Yeah It Is",0.0551,0.572,0.355,-5.204,0.0307
"503",503,"Chris Janson","White Trash",0.136,0.568,0.231,-5.005,0.0307
"504",504,"One Direction","Hey Angel",0.0202,0.523,0.116,-2.956,0.0365
"505",505,"One Direction","Drag Me Down",0.109,0.73,0.0657,-5.672,0.0369
"506",506,"One Direction","Perfect",0.0598,0.647,0.119,-5.231,0.0762
"507",507,"One Direction","Infinity",0.0687,0.537,0.0842,-6.073,0.0337
"508",508,"One Direction","End of the Day",0.0256,0.502,0.0834,-5.031,0.0365
"509",509,"One Direction","If I Could Fly",0.781,0.565,0.0998,-9.132,0.0262
"510",510,"One Direction","Long Way Down",0.0772,0.633,0.168,-5.179,0.0242
"511",511,"One Direction","Never Enough",0.0379,0.579,0.385,-1.829,0.0512
"512",512,"One Direction","Olivia",0.0438,0.64,0.166,-5.362,0.0334
"513",513,"One Direction","What a Feeling",0.149,0.678,0.0593,-4.345,0.0461
"514",514,"One Direction","Love You Goodbye",0.0928,0.546,0.119,-4.787,0.0332
"515",515,"One Direction","I Want to Write You a Song",0.779,0.714,0.144,-7.638,0.0256
"516",516,"One Direction","History",0.0352,0.655,0.064,-4.421,0.0493
"517",517,"One Direction","Temporary Fix",9.17e-05,0.556,0.0888,-5.143,0.0449
"518",518,"One Direction","Walking in the Wind",0.0829,0.687,0.0878,-6.586,0.0486
"519",519,"One Direction","Wolves",0.114,0.627,0.0504,-4.243,0.057
"520",520,"One Direction","A.M.",0.227,0.586,0.0963,-4.905,0.0309
"521",521,"One Direction","Best Song Ever",0.0227,0.652,0.0789,-2.986,0.0465
"522",522,"One Direction","Story of My Life",0.225,0.6,0.119,-5.802,0.0477
"523",523,"One Direction","Diana",0.0604,0.549,0.137,-4.319,0.0614
"524",524,"One Direction","Midnight Memories",0.00725,0.432,0.233,-2.01,0.0882
"525",525,"One Direction","You & I",0.22,0.574,0.0986,-6.829,0.0274
"526",526,"One Direction","Don't Forget Where You Belong",0.103,0.54,0.0827,-5.717,0.0255
"527",527,"One Direction","Strong",0.0608,0.741,0.0931,-7.308,0.0434
"528",528,"One Direction","Happily",0.0426,0.623,0.153,-4.783,0.0394
"529",529,"One Direction","Right Now",0.218,0.645,0.0919,-5.165,0.0319
"530",530,"One Direction","Little Black Dress",0.000467,0.63,0.0405,-3.506,0.0433
"531",531,"One Direction","Through the Dark",0.188,0.568,0.0861,-5.225,0.0306
"532",532,"One Direction","Something Great",0.00793,0.547,0.201,-5.039,0.0298
"533",533,"One Direction","Little White Lies",0.00726,0.591,0.393,-3.768,0.0536
"534",534,"One Direction","Better Than Words",0.114,0.627,0.563,-5.589,0.0508
"535",535,"One Direction","Live While We're Young",0.0629,0.658,0.0969,-2.063,0.0543
"536",536,"One Direction","Kiss You",0.0186,0.63,0.324,-2.559,0.0589
"537",537,"One Direction","Little Things",0.788,0.707,0.205,-11.716,0.0329
"538",538,"One Direction","C'mon, C'mon",0.0123,0.64,0.305,-4.008,0.0893
"539",539,"One Direction","Last First Kiss",0.0563,0.531,0.272,-2.556,0.0426
"540",540,"One Direction","Heart Attack",0.0136,0.43,0.109,-4.781,0.0692
"541",541,"One Direction","Rock Me",0.0354,0.503,0.28,-3.595,0.055
"542",542,"One Direction","Change My Mind",0.0519,0.592,0.103,-5.205,0.0279
"543",543,"One Direction","I Would",0.00768,0.72,0.243,-5.962,0.0508
"544",544,"One Direction","Over Again",0.308,0.545,0.131,-6.753,0.062
"545",545,"One Direction","Back For You",0.0183,0.567,0.111,-2.57,0.0733
"546",546,"One Direction","They Don't Know About Us",0.135,0.512,0.0881,-6.031,0.055
"547",547,"One Direction","Summer Love",0.355,0.499,0.357,-5.38,0.031
"548",548,"One Direction","What Makes You Beautiful",0.009,0.726,0.0596,-2.494,0.0738
"549",549,"One Direction","Gotta Be You",0.374,0.494,0.0781,-4.531,0.0249
"550",550,"One Direction","One Thing",0.00233,0.713,0.0838,-3.806,0.0278
"551",551,"One Direction","More Than This",0.0607,0.498,0.274,-4.446,0.0315
"552",552,"One Direction","Up All Night",0.023,0.606,0.101,-2.182,0.055
"553",553,"One Direction","I Wish",0.00914,0.62,0.111,-3.123,0.0347
"554",554,"One Direction","Tell Me a Lie",0.000165,0.561,0.327,-4.722,0.056
"555",555,"One Direction","Taken",0.00387,0.507,0.413,-5.204,0.0305
"556",556,"One Direction","I Want",0.0182,0.674,0.079,-2.814,0.0391
"557",557,"One Direction","Everything About You",0.0136,0.644,0.0811,-3.575,0.0366
"558",558,"One Direction","Same Mistakes",0.00455,0.374,0.242,-5.472,0.0281
"559",559,"One Direction","Save You Tonight",0.00528,0.602,0.288,-4.208,0.0622
"560",560,"One Direction","Stole My Heart",0.0815,0.681,0.319,-4.339,0.0396
"561",561,"One Direction","Stand Up",0.00646,0.584,0.267,-3.637,0.0611
"562",562,"One Direction","Moments",0.0283,0.474,0.299,-4.937,0.0451
"563",563,"One Direction","Another World",0.000478,0.54,0.214,-2.424,0.0508
"564",564,"One Direction","Na Na Na",0.0191,0.582,0.374,-2.155,0.0576
"565",565,"One Direction","I Should Have Kissed You",0.017,0.495,0.606,-2.284,0.114
"566",566,"One Direction","What Makes You Beautiful",0.009,0.726,0.0596,-2.494,0.0738
"567",567,"One Direction","Gotta Be You",0.374,0.494,0.0781,-4.531,0.0249
"568",568,"One Direction","One Thing",0.00233,0.713,0.0838,-3.806,0.0278
"569",569,"One Direction","More Than This",0.0607,0.498,0.274,-4.446,0.0315
"570",570,"One Direction","Up All Night",0.023,0.606,0.101,-2.182,0.055
"571",571,"One Direction","I Wish",0.00914,0.62,0.111,-3.123,0.0347
"572",572,"One Direction","Tell Me a Lie",0.000165,0.561,0.327,-4.722,0.056
"573",573,"One Direction","Taken",0.00387,0.507,0.413,-5.204,0.0305
"574",574,"One Direction","I Want",0.0182,0.674,0.079,-2.814,0.0391
"575",575,"One Direction","Everything About You",0.0136,0.644,0.0811,-3.575,0.0366
"576",576,"One Direction","Same Mistakes",0.00455,0.374,0.242,-5.472,0.0281
"577",577,"One Direction","Save You Tonight",0.00528,0.602,0.288,-4.208,0.0622
"578",578,"One Direction","Stole My Heart",0.0815,0.681,0.319,-4.339,0.0396
"579",579,"One Direction","Stand Up",0.00646,0.584,0.267,-3.637,0.0611
"580",580,"One Direction","Moments",0.0283,0.474,0.299,-4.937,0.0451
"581",581,"One Direction","Another World",0.000478,0.54,0.214,-2.424,0.0508
"582",582,"One Direction","Na Na Na",0.0191,0.582,0.374,-2.155,0.0576
"583",583,"One Direction","I Should Have Kissed You",0.017,0.495,0.606,-2.284,0.114
"584",584,"One Direction","What Makes You Beautiful",0.00851,0.726,0.082,-2.483,0.0784
"585",585,"One Direction","Gotta Be You",0.367,0.506,0.0736,-4.524,0.0254
"586",586,"One Direction","One Thing",0.00224,0.711,0.0525,-3.79,0.0282
"587",587,"One Direction","More Than This",0.0701,0.495,0.274,-4.445,0.0332
"588",588,"One Direction","Up All Night",0.0227,0.6,0.527,-2.16,0.0576
"589",589,"One Direction","I Wish",0.00754,0.626,0.115,-3.136,0.0338
"590",590,"One Direction","Tell Me a Lie",0.000179,0.56,0.34,-4.735,0.0563
"591",591,"One Direction","Taken",0.00394,0.508,0.544,-5.209,0.032
"592",592,"One Direction","I Want",0.0176,0.684,0.157,-2.843,0.0369
"593",593,"One Direction","Everything About You",0.0109,0.64,0.112,-3.573,0.0369
"594",594,"One Direction","Same Mistakes",0.00528,0.474,0.267,-5.428,0.0255
"595",595,"One Direction","Save You Tonight",0.00621,0.604,0.275,-4.209,0.0546
"596",596,"One Direction","Stole My Heart",0.0883,0.68,0.328,-4.335,0.039
"597",597,"One Direction","Stand Up",0.00662,0.582,0.19,-3.647,0.0622
"598",598,"One Direction","Moments",0.0309,0.475,0.294,-4.955,0.0497
"599",599,"One Direction","What Makes You Beautiful",0.00535,0.696,0.0665,-1.395,0.0684
"600",600,"One Direction","Gotta Be You",0.258,0.548,0.0618,-2.816,0.0254
"601",601,"One Direction","One Thing",0.00215,0.713,0.0636,-3.769,0.0282
"602",602,"One Direction","More Than This",0.062,0.495,0.268,-4.461,0.0309
